285,5885,False,-1900.0
286,5894,True,2250.0
287,5933,False,-700.0
288,5938,False,-570.0
289,5939,True,1200.0
290,5940,False,-2400.0
291,5971,False,-570.0
292,5988,False,-900.0
293,6007,True,450.0
294,6039,True,2700.0
295,6050,False,-1880.0
296,6073,True,1050.0
297,6096,True,2000.0
298,6111,False,-1200.0
299,6116,False,-1900.0
300,6126,True,570.0
301,6153,True,280.0
302,6156,True,150.0
303,6163,True,80.0
304,6203,True,2600.0
305,6204,True,1400.0
306,6233,False,-2020.0
307,6255,True,900.0
308,6258,True,1620.0
309,6263,True,1050.0
310,6282,True,1050.0
311,6285,False,-3100.0
312,6291,False,-1700.0
313,6293,False,-1050.0
314,6295,False,-4280.0
315,6299,True,1620.0
316,6313,True,1050.0
317,6315,True,2180.0
318,6317,True,3600.0
319,6325,True,2170.0
320,6332,True,150.0
321,6336,False,-280.0
322,6349,True,1700.0
323,6358,False,-700.0
324,6379,True,2730.0
325,6434,True,3100.0
326,6474,False,-350.0
327,6486,False,-2000.0
328,6499,False,-3080.0
329,6515,True,1130.0
330,6554,True,2020.0
331,6571,False,-3220.0
332,6581,True,1900.0
333,6590,True,3600.0
334,6601,False,-850.0
335,6631,False,-200.0
336,6668,True,1130.0
337,6675,False,-1200.0
338,6699,True,2250.0
339,6735,False,-1050.0
340,6746,True,2680.0
341,6755,True,80.0
342,6767,False,-2730.0
343,6774,True,20.0
344,6783,False,-1700.0
345,6794,False,-1050.0
346,6855,False,-1620.0
347,6887,False,-4730.0
348,6935,False,-130.0
349,6939,False,-2680.0
350,6949,True,850.0
351,6957,True,80.0
352,6971,False,-1830.0
353,6980,True,430.0
354,7014,False,-2730.0
355,7045,True,430.0
356,7047,True,2170.0
357,7060,True,2050.0
358,7107,True,1200.0
359,7134,True,3600.0
360,7160,True,450.0
361,7172,True,1200.0
362,7183,True,1600.0
363,7196,True,2400.0
364,7203,False,-1550.0
365,7232,True,2000.0
366,7247,False,-1040.0
367,7255,True,350.0
368,7315,True,2700.0
369,7316,True,1550.0
370,7318,True,430.0
371,7327,True,1680.0
372,7330,False,-3050.0
373,7364,False,-2600.0
374,7373,False,-4400.0
375,7377,False,-1880.0
376,7379,False,-1000.0
377,7387,True,1030.0
378,7390,False,-150.0
379,7409,True,1030.0
380,7428,False,-4730.0
381,7434,True,330.0
382,7440,True,1200.0
383,7448,False,-3700.0
384,7457,True,1740.0
385,7475,False,-1880.0
386,7479,True,2000.0
387,7529,False,-700.0
388,7598,True,3050.0
389,7633,False,-3600.0
390,7648,False,-1650.0
391,7680,False,-700.0
392,7687,True,2020.0
393,7690,True,1550.0
394,7707,True,200.0
395,7722,True,2050.0
396,7736,True,1040.0
397,7747,False,-1000.0
398,7751,True,20.0
399,7800,False,-3050.0
400,7815,False,-820.0
401,7828,False,-1030.0
402,7870,True,3830.0
403,7879,False,-1000.0
404,7882,True,2030.0
405,8029,True,1000.0
406,8041,False,-4400.0
407,8055,False,-1820.0
408,8098,False,-3130.0
409,8106,True,900.0
410,8127,True,1270.0
411,8183,False,-1620.0
412,8196,False,-200.0
413,8209,True,3220.0
414,8232,True,1740.0
415,8243,True,4300.0
416,8246,False,-1900.0
417,8297,False,-2730.0
418,8325,True,1200.0
419,8326,True,2700.0
420,8340,True,450.0
421,8364,True,2170.0
422,8397,True,1050.0
423,8422,True,700.0
424,8425,True,1900.0
425,8429,False,-2050.0
426,8437,True,1040.0
427,8479,True,2400.0
428,8481,True,4280.0
429,8484,True,980.0
430,8536,True,4870.0
431,8556,False,-570.0
432,8617,True,4050.0
433,8620,True,820.0
434,8643,False,-1350.0
435,8695,False,-850.0
436,8713,False,-1200.0
437,8726,True,350.0
438,8748,False,-1880.0
439,8759,False,-2000.0
440,8762,True,1550.0
441,8782,True,900.0
442,8799,True,2750.0
443,8871,True,2050.0
444,8888,True,1480.0
445,8901,True,570.0
446,8923,False,-850.0
447,8943,True,570.0
448,8958,False,-2050.0
449,8961,False,-1000.0
450,8998,False,-4420.0
451,9009,False,-1000.0
452,9034,True,1550.0
453,9047,True,280.0
454,9066,False,-4050.0
455,9080,False,-1200.0
456,9083,False,-430.0
457,9094,False,-980.0
458,9105,False,-2030.0
459,9107,True,200.0
460,9171,True,20.0
461,9243,False,-1900.0
462,9264,True,2750.0
463,9286,True,570.0
464,9303,False,-200.0
465,9330,True,920.0
466,9374,True,350.0
467,9413,False,-20.0
468,9426,True,3380.0
469,9438,True,850.0
470,9444,False,-350.0
471,9468,True,2400.0
472,9496,False,-4870.0
473,9498,False,-1880.0
474,9507,False,-680.0
475,9520,False,-4300.0
476,9529,False,-2050.0
477,9541,False,-80.0
478,9563,True,680.0
479,9572,True,3250.0
480,9583,False,-2050.0
481,9639,False,-850.0
482,9648,True,1680.0
483,9709,True,1740.0
484,9737,False,-350.0
485,9744,True,1700.0
486,9784,True,1000.0
487,9805,True,820.0
488,9833,False,-850.0
489,9846,True,650.0
490,9852,True,80.0
491,9883,False,-1000.0
492,9907,True,3050.0
493,9914,True,450.0
494,9919,True,700.0
495,9933,False,-4050.0
496,9938,False,-4050.0
497,9946,False,-1620.0
498,9949,True,2170.0
499,10035,False,-1050.0
500,10041,False,-1650.0
501,10048,True,2000.0
502,10059,False,-350.0
503,10064,True,650.0
504,10073,False,-1200.0
505,10147,False,-1200.0
506,10151,True,3130.0
507,10171,True,200.0
508,10227,True,3600.0
509,10231,False,-1820.0
510,10236,False,-4280.0
511,10243,False,-850.0
512,10260,True,1200.0
513,10263,True,1480.0
514,10264,True,1480.0
515,10317,False,-2730.0
516,10318,True,3250.0
517,10321,True,1000.0
518,10337,False,-200.0
519,10360,False,-1900.0
520,10383,False,-4420.0
521,10406,False,-1600.0
522,10423,True,2020.0
523,10436,True,1650.0
524,10461,False,-1830.0
525,10499,True,650.0
526,10506,False,-820.0
527,10514,False,-2850.0
528,10551,False,-2400.0
529,10578,True,3250.0
530,10600,True,1130.0
531,10701,True,700.0
532,10746,False,-3700.0
533,10764,False,-1900.0
534,10769,False,-140.0
535,10771,False,-920.0
536,10775,True,700.0
537,10887,False,-1880.0
538,10890,True,2850.0
539,10896,False,-430.0
540,10898,False,-3830.0
541,10961,True,1050.0
542,10962,False,-3700.0
543,10964,True,350.0
544,10967,True,2680.0
545,10996,True,1820.0
546,11008,False,-2700.0
547,11011,False,-1880.0
548,11026,False,-4300.0
549,11050,True,1550.0
550,11056,False,-1880.0
551,11088,True,2730.0
552,11091,False,-3830.0
553,11104,True,2180.0
554,11135,True,4300.0
555,11142,False,-1820.0
556,11162,True,2850.0
557,11184,False,-2750.0
558,11193,True,2400.0
559,11225,True,140.0
560,11277,False,-1200.0
561,11281,False,-1600.0
562,11313,False,-1550.0
563,11314,False,-980.0
564,11343,False,-2400.0
565,11413,False,-4280.0
566,11423,False,-4750.0
567,11426,True,1550.0
568,11434,True,4400.0
569,11438,True,4050.0
570,11459,True,4050.0
571,11461,False,-140.0
572,11469,True,2400.0
573,11601,True,2050.0
574,11605,False,-280.0
575,11618,False,-140.0
